movieId,title,genres,urls
7781,Twister (1990),Comedy,https://image.tmdb.org/t/p/w500//6tagtmPVOG4QqraQ4piUFLoqaoj.jpg
7782,Sniper (1993),Action|Drama,https://image.tmdb.org/t/p/w500//bfx0mLLJVS5XlhCnn1xbQk4ooii.jpg
7786,Genghis Blues (1999),Documentary,https://image.tmdb.org/t/p/w500//tEwdvxK2ntu6LGBPqCNFkXnwO1B.jpg
7789,"11'09""01 - September 11 (2002)",Drama,https://image.tmdb.org/t/p/w500//gbOFmoHalRCZgePhSJLH1ChIn2q.jpg
7792,"Parallax View, The (1974)",Thriller,https://image.tmdb.org/t/p/w500//1YDDdU9aVO0DCTNfizHcvROnNcE.jpg
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,https://image.tmdb.org/t/p/w500//kfloVZk0uGkSftjD6DI8ZWUsrrI.jpg
7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,https://image.tmdb.org/t/p/w500//dWn0TBxBOBt45cbyefRSQ6Azu9R.jpg
7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,https://image.tmdb.org/t/p/w500//bG8H9cnusrothe1HixryGGvSo9S.jpg
7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,https://image.tmdb.org/t/p/w500//lGRkbsA4cqFBjvshNAnCnUg0uyV.jpg
7815,True Stories (1986),Comedy|Musical,https://image.tmdb.org/t/p/w500//yLkxXtE9wovsGBF3pXHtdz9e68x.jpg
7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,https://image.tmdb.org/t/p/w500//z70YM3Y4pNYZATMhFMKonngaeMC.jpg
7822,Mogambo (1953),Adventure|Drama|Romance,https://image.tmdb.org/t/p/w500//sKc2pZhmTz3xfItLAci44vCTrYx.jpg
7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,https://image.tmdb.org/t/p/w500//tY6ypjKOOtujhxiSwTmvA4OZ5IE.jpg
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,https://image.tmdb.org/t/p/w500//zmOjn9qg9Cun7P9YAKr5ajNZBcK.jpg
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,https://image.tmdb.org/t/p/w500//xKnTU1LOeRU8AubY2LO5lGRiPpv.jpg
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,https://image.tmdb.org/t/p/w500//sYiasULoMJj84A5zheNyChGuhHY.jpg
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,https://image.tmdb.org/t/p/w500//1fkCHOffEkPOY0UwSrvzG6YKDVp.jpg
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,https://image.tmdb.org/t/p/w500//wlj6IQrYRtHAQdIY08gicGOBp49.jpg
7839,Love Crazy (1941),Comedy,https://image.tmdb.org/t/p/w500//7AwjpHrHZ7CoF8mkHcHt4LB7dYD.jpg
7840,Gunga Din (1939),Adventure|Comedy|War,https://image.tmdb.org/t/p/w500//sORSoVVed7MuKUmebUbQv6AxMUx.jpg
7841,Children of Dune (2003),Fantasy|Sci-Fi,https://image.tmdb.org/t/p/w500//wog9xCTi3WejixzBjwGbh2GVjgb.jpg
7842,Dune (2000),Drama|Fantasy|Sci-Fi,https://image.tmdb.org/t/p/w500//d5NXSklXo0qyIYkgV94XAgMIckC.jpg
7843,Lammbock (2001),Comedy,https://image.tmdb.org/t/p/w500//nSyW14AAyQUd1m4bqTA2eEcMIU6.jpg
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,https://image.tmdb.org/t/p/w500//pFqTVNWseJbikSGXEbIKk5ninbo.jpg
7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500//meIuuXHhuDg1iUVOp8fr14XOXR1.jpg
7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500//2dpgRy7ekDUNNk2FxYPkxBcG8li.jpg
7879,Notorious C.H.O. (2002),Comedy,https://image.tmdb.org/t/p/w500//o3aHEzVZ16Vm8jMs4lcuAlVGdo.jpg
7882,The Plague of the Zombies (1966),Horror,https://image.tmdb.org/t/p/w500//b5UnaW05wUkhrzKqw9yZswFVCvt.jpg
7883,I Walked with a Zombie (1943),Drama|Horror,https://image.tmdb.org/t/p/w500//uoyBR8XNxPQRojujtczfG1qJezY.jpg
7884,Highway 61 (1991),Comedy,https://image.tmdb.org/t/p/w500//ked9EcpyywmNz8cWTsDpOs20MIn.jpg
7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,https://image.tmdb.org/t/p/w500//nxjgAm7fDMqUjbEbMKNYasEgAjB.jpg
7889,Pat Garrett and Billy the Kid (1973),Western,https://image.tmdb.org/t/p/w500//vRDvPypWsjGs7spo7G5bz1cSacC.jpg
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500//k67d5rPPwqfgIhVPor4GyOFrZer.jpg
7894,"Duck, You Sucker (1971)",Action|Western,https://image.tmdb.org/t/p/w500//nWmAtZf83qpOai0fzehf7Hn1S3R.jpg
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500//gRWVf3InNlIlFT3WB9MnFdOwcYQ.jpg
7896,Ride the High Country (1962),Adventure|Drama|Western,https://image.tmdb.org/t/p/w500//oBdJliz2o88ZLPulL5KLdbRsQuf.jpg
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,https://image.tmdb.org/t/p/w500//upa8qI25kJrrQHgYz66IO2ccvoH.jpg
7900,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500//rLCCdYBhCm4ATkupOTf4yRbFgm6.jpg
7916,Gidget (1959),Comedy,https://image.tmdb.org/t/p/w500//i4aRCd5sRzYLb3TLm8iiUN0iJTr.jpg
7920,Desperate Living (1977),Comedy|Crime,https://image.tmdb.org/t/p/w500//56UV1CUck2CaaJgJbtVoPRHi3ji.jpg
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,https://image.tmdb.org/t/p/w500//riBzUgeYawBDi2q9PjARjHrQM7Z.jpg
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,https://image.tmdb.org/t/p/w500//ccGA4zIC6EAsFWUlCqaFEcznWA2.jpg
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,https://image.tmdb.org/t/p/w500//8wPGwUkKMBiJhuMNxrsjaojlA81.jpg
7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,https://image.tmdb.org/t/p/w500//8OWDBVmGdM7HwaDtbDsdn6Rlzqj.jpg
7932,Dark Days (2000),Documentary,https://image.tmdb.org/t/p/w500//4Xy9EbYc2XuZRnj7t0vYz3gwaKJ.jpg
7934,Zelig (1983),Comedy,https://image.tmdb.org/t/p/w500//nGqM1TtnpPjOIDsCpMNDxuwrnnF.jpg
7936,Shame (Skammen) (1968),Drama|War,https://image.tmdb.org/t/p/w500//cRJFOadujA7COrBV4HqB6bWcpLs.jpg
7937,"Silence, The (Tystnaden) (1963)",Drama,https://image.tmdb.org/t/p/w500//dTtpdqg5aEXDsndzHmboXi7bTbv.jpg
7938,Winter Light (Nattvardsgästerna) (1963),Drama,https://image.tmdb.org/t/p/w500//wDxrEssdjFWYwIZLbr06RQNcg1q.jpg
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,https://image.tmdb.org/t/p/w500//rYD30Fm4vAcBqk1kTsxHw1s8P29.jpg
7940,The Magician (1958),Drama,https://image.tmdb.org/t/p/w500//yzDMNdzTK05N7QBkD1iXWrAWfz8.jpg
7943,"Killers, The (1946)",Crime|Film-Noir,https://image.tmdb.org/t/p/w500//o6vDV0RjXW1XL1Huy8yY69YrI9l.jpg
7944,"Night of the Iguana, The (1964)",Drama|Thriller,https://image.tmdb.org/t/p/w500//nlrb3KFG9nTAWUBS8mptBVPsNKF.jpg
7951,Nightbreed (1990),Fantasy|Horror,https://image.tmdb.org/t/p/w500//1ChluYH0BEvJo3gtYoFHnMZI660.jpg
7976,Ken Park (2002),Drama,https://image.tmdb.org/t/p/w500//mCFrW8Wdpg7KYBA173DYPVv5FKi.jpg
7979,Monterey Pop (1968),Documentary|Musical,https://image.tmdb.org/t/p/w500//wEB3c5Y5spAHOQaFWcsfFky3SWb.jpg
7980,"Bridge Too Far, A (1977)",Action|Drama|War,https://image.tmdb.org/t/p/w500//lszOk3Xmh7qpLaM9J4K9E6ADLk1.jpg
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500//gix9thDBXfjJ8M7rYbihqbQGBcP.jpg
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,https://image.tmdb.org/t/p/w500//l3exwhwyGE0NnHJ3lFQ7eXoBSkH.jpg
7983,Broadway Danny Rose (1984),Comedy,https://image.tmdb.org/t/p/w500//oLP0VZg39QGESwrTLon2JmfBafQ.jpg
7984,From Beyond (1986),Horror|Sci-Fi,https://image.tmdb.org/t/p/w500//yvBRkNA8wiuXupFk0Z7b5NhYW9r.jpg
7986,Robot Jox (1990),Sci-Fi,https://image.tmdb.org/t/p/w500//uzoxflhwjB8WS1QPTakDz8Edxnf.jpg
7987,Dolls (1987),Horror,https://image.tmdb.org/t/p/w500//hHhNJvJfGwu6cqHfKB2QhS9SIXY.jpg
7988,Space Truckers (1996),Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500//f0NNTJxBzAwC0wvqmBgD9pPiHnG.jpg
7991,Death Race 2000 (1975),Action|Sci-Fi,https://image.tmdb.org/t/p/w500//zfk6wdv430Jj606dI4moiuOZ3wx.jpg
7993,"Bucket Of Blood, A (1959)",Comedy|Horror,https://image.tmdb.org/t/p/w500//fUZqTNinLruI6ZE7GQprY8t0Uwg.jpg
8008,Brigadoon (1954),Fantasy|Musical|Romance,https://image.tmdb.org/t/p/w500//va3DcpyZDnnWdRB0FTPKzObo3Uz.jpg
8010,"Power of One, The (1992)",Drama,https://image.tmdb.org/t/p/w500//pQMQQzWT8XBtGhIVghJiTrtzqJs.jpg
8011,"Weather Underground, The (2002)",Documentary,https://image.tmdb.org/t/p/w500//fuTAf8DJkj2vljaprE5upLP3nWA.jpg
8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,https://image.tmdb.org/t/p/w500//zTelT1xAO4Owxk1jHJM4puoei5N.jpg
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,https://image.tmdb.org/t/p/w500//6SQQ5REuAz7k0FMQ9mSCT40T2LN.jpg
8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,https://image.tmdb.org/t/p/w500//totkDxL4QApB4xFr7gc1EdGkz7J.jpg
8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500//4tWvZ4BQu3ICmtUL8lXHa9OgkoF.jpg
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,https://image.tmdb.org/t/p/w500//u7FIePdOTjboDAjcaA9MabbzAuf.jpg
8024,"Thing Called Love, The (1993)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500//5TCTSKObuZsQcYQKLzqA8fUd15I.jpg
8025,The Thief (1997),Drama,https://image.tmdb.org/t/p/w500//1jXvDY9pqIQu2Y986PoVFm2sDDj.jpg
8033,How to Steal a Million (1966),Comedy|Crime|Romance,https://image.tmdb.org/t/p/w500//xaf3pwmITJvfz9Ab8DiGM8OOtBC.jpg
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,https://image.tmdb.org/t/p/w500//ttgMlgv76nbh3vwRl91P4JkgroA.jpg
8042,Mean Streets (1973),Crime|Drama,https://image.tmdb.org/t/p/w500//9msfwOeGc9uL1iRRTBdEf15XonC.jpg
8043,Jack the Bear (1993),Comedy|Drama,https://image.tmdb.org/t/p/w500//ujQp7d43MmENpjMG9qaZslMqD24.jpg
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,https://image.tmdb.org/t/p/w500//jer6lim61i8V6a5HOZq2i07UQQf.jpg
8045,Hamburger Hill (1987),Action|Drama|War,https://image.tmdb.org/t/p/w500//a84FDoIm64qcyKq6BEMB9Ycldpt.jpg
8057,Sweet Bird of Youth (1962),Drama,https://image.tmdb.org/t/p/w500//uA9tl4o8P1hNB3lDBhHKHcNGdtr.jpg
8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500//rMkdj4ZtTTZ6Zgu8ZttrW0QpMnT.jpg
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,https://image.tmdb.org/t/p/w500//7rmye0ThMHMT2VhZj7zdyCcHQVe.jpg
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,https://image.tmdb.org/t/p/w500//8EnhHjU0DyCckmZRtn46s3WXeEf.jpg
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,https://image.tmdb.org/t/p/w500//zuKjvs3IUvdNbMwqcfdHCGeyKt1.jpg
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,https://image.tmdb.org/t/p/w500//37MyrPtWQpgwzxrxQrfSgDTXkYL.jpg
8119,Crossroads (1986),Drama,https://image.tmdb.org/t/p/w500//2sMo7gwZ8L7KttiW210T0ueJ2eX.jpg
8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,https://image.tmdb.org/t/p/w500//yMWOzmJ8WYoFe78h6Zg3Ui4qVFM.jpg
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,https://image.tmdb.org/t/p/w500//oj8ZW8jKXBSs8F1e5iWsTUeXSJW.jpg
8126,Shock Corridor (1963),Drama,https://image.tmdb.org/t/p/w500//7jFI7GdduTss2SdgApcsiWtU5gA.jpg
8128,Au revoir les enfants (1987),Drama,https://image.tmdb.org/t/p/w500//iAODM20kMpA63USxAvt7gRd8Oha.jpg
8131,Pursuit of Happiness (2001),Comedy|Romance,https://image.tmdb.org/t/p/w500//1X367WBxiLFZSrOaRqKMD7pvKpH.jpg
8132,Gladiator (1992),Action|Drama,https://image.tmdb.org/t/p/w500//ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg
8136,Indestructible Man (1956),Crime|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500//kcD0kG86GK2mUHjNf6QoDfwtnxd.jpg
8137,"Wasp Woman, The (1959)",Horror|Sci-Fi,https://image.tmdb.org/t/p/w500//cO4JRU81ksbFARXABXOQJnaoei0.jpg
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi,https://image.tmdb.org/t/p/w500//n3dAhWfWxsNQJ5ZUcn8Q3mW8EIP.jpg
8142,Dead or Alive: Hanzaisha (1999),Action|Crime,https://image.tmdb.org/t/p/w500//a8IVGH4teyBpnekItRedOBI4xOi.jpg
8143,Lola Montès (1955),Drama,https://image.tmdb.org/t/p/w500//ycePcddfSvqaalyPxMvFYT5D8wV.jpg
8147,Charly (1968),Drama|Sci-Fi,https://image.tmdb.org/t/p/w500//uxGt80D4hxEEwGwdOJ5tdVvjXEC.jpg
8153,Lust for Life (1956),Drama,https://image.tmdb.org/t/p/w500//rlK3LG3W41eF3N1tk0SEM7Dln2x.jpg
8154,"Dolce Vita, La (1960)",Drama,https://image.tmdb.org/t/p/w500//kZF1akNxeNJiCiMRWdF0fe0x48H.jpg
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,https://image.tmdb.org/t/p/w500//iyLKFR339GCzTKUtrVO4hbeEhub.jpg
8158,Rush (1991),Crime|Drama,https://image.tmdb.org/t/p/w500//5akKFgS7eeXUw9rKTEujryKrH17.jpg
8167,Captain Blood (1935),Action|Adventure|Romance,https://image.tmdb.org/t/p/w500//Ae0ltppMl66pAH1odgDU1C4H1iq.jpg
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,https://image.tmdb.org/t/p/w500//8NkpnpdLd8J6zCR8ZGTeGTur4uO.jpg
8183,Educating Rita (1983),Comedy|Drama,https://image.tmdb.org/t/p/w500//cj54XxBx7NGLqBCjSacjnBKtPHt.jpg
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,https://image.tmdb.org/t/p/w500//rSlZ8iM4vRM0sZrrJNmjln4kZir.jpg
8189,Zazie dans le métro (1960),Comedy,https://image.tmdb.org/t/p/w500//v9b6LNIsWUYqqWhX4FVH4YURx1i.jpg
8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,https://image.tmdb.org/t/p/w500//zA9254usF2X0m0P5CeEXft7uzSe.jpg
8191,Anne of the Thousand Days (1969),Drama,https://image.tmdb.org/t/p/w500//ja1KNCCODeAHc8Z7MvhiQJttOhj.jpg
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,https://image.tmdb.org/t/p/w500//waQPqPYLouGJXDYGqXmpyLN4PLA.jpg
8196,Beyond the Valley of the Dolls (1970),Comedy|Horror,https://image.tmdb.org/t/p/w500//kmGOF3T35Q6zM1PMmp4Gf0VNX65.jpg
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,https://image.tmdb.org/t/p/w500//r7tRzA1efEIkYNBEhWqowECOHf9.jpg
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,https://image.tmdb.org/t/p/w500//7Kk1ZsrAul2Lg7Pe45XOcUf2ARQ.jpg
8207,"Day of the Jackal, The (1973)",Crime|Thriller,https://image.tmdb.org/t/p/w500//vThgcb3JOj99yETg8WChuci4LV2.jpg
8225,Night of the Living Dead (1990),Horror,https://image.tmdb.org/t/p/w500//isp4lCv08asTPNvv8Xe8oQK293n.jpg
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,https://i.quotev.com/b2gtjqawaaaa.jpg
8232,I Love You Again (1940),Comedy|Drama,https://image.tmdb.org/t/p/w500//vOqMLBf3AcTqjM1PFcYDDAgye23.jpg
8235,Safety Last! (1923),Action|Comedy|Romance,https://image.tmdb.org/t/p/w500//fycYVsLKJLiZ324236pvBQMeW7A.jpg
8236,While the City Sleeps (1956),Drama|Film-Noir,https://image.tmdb.org/t/p/w500//yxcHaWVdHXf6FbI0TYa43nnQeVo.jpg
8238,Little Murders (1971),Comedy|Crime,https://image.tmdb.org/t/p/w500//i2QOxh6pwgy1MUF4bBYDVdPwbWa.jpg
8239,Viridiana (1961),Comedy|Drama,https://image.tmdb.org/t/p/w500//yFnUCrPY3ffjkqOkOupLro3sO7X.jpg
8241,Masterminds (1997),Action|Comedy|Thriller,https://image.tmdb.org/t/p/w500//4CXgye1p8Vr7taDG389QhhHDUZ4.jpg
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,https://image.tmdb.org/t/p/w500//hSFdyWptoDHuXlFZGzIrfVell4Q.jpg
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,https://image.tmdb.org/t/p/w500//jNhRjc1Q9l6tFo5aHdl8UZJPdKy.jpg
8261,3 Women (Three Women) (1977),Drama,https://image.tmdb.org/t/p/w500//uL5Yg8MEgHGXymTaJBYXn9g0xsH.jpg
8264,Grey Gardens (1975),Documentary,https://image.tmdb.org/t/p/w500//9iO11PLhIGCzN6n2V92XcANQ8M9.jpg
8266,Purple Rain (1984),Drama|Musical,https://image.tmdb.org/t/p/w500//vkQmzaSuDj8QyXmwNhCceCAmwUe.jpg
8268,Point of No Return (1993),Action|Thriller,https://image.tmdb.org/t/p/w500//ixWqZZMkTbLbcbCn9mJgSlCjQcg.jpg
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500//A9NL1cWybEXg7dWFET1gqWbpEzt.jpg
8275,College (1927),Comedy,https://image.tmdb.org/t/p/w500//e963mXIiuSwVyklsJxJ68mQ4CE.jpg
8290,Mitchell (1975),Action|Crime,https://image.tmdb.org/t/p/w500//14Afu2In8RPbdhTacNJl5kRechp.jpg
8293,Used People (1992),Comedy|Drama,https://image.tmdb.org/t/p/w500//eRMf2zYV46rM9DB5S54PGTPGi55.jpg
8302,"Front Page, The (1931)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500//3kUbSnIq5k28eobX9HxSVldmJub.jpg
8327,Dolls (2002),Drama|Romance,https://image.tmdb.org/t/p/w500//hHhNJvJfGwu6cqHfKB2QhS9SIXY.jpg
8331,"Man Who Came to Dinner, The (1942)",Comedy,https://image.tmdb.org/t/p/w500//3k6KVD9RKADkfFzHLE4ho9yWumO.jpg
8335,Make Way for Tomorrow (1937),Drama,https://image.tmdb.org/t/p/w500//lmQZE95stAXjLZSvyUQAgnJqvCZ.jpg
8336,"Major and the Minor, The (1942)",Comedy|Romance,https://image.tmdb.org/t/p/w500//e6ZWWdyWkqiMq8g6KmXibtmSiVK.jpg
8337,"Caine Mutiny, The (1954)",Drama|War,https://image.tmdb.org/t/p/w500//vuO4Z3wOWVlhq35MS9asZeT9rVp.jpg
8338,Black Narcissus (1947),Drama,https://image.tmdb.org/t/p/w500//93VKekQFOkIyQsPzmv2gVpNLtEZ.jpg
8340,Escape from Alcatraz (1979),Drama|Thriller,https://image.tmdb.org/t/p/w500//uORr2GXQnyqgBOg6tVsRCJD2qxc.jpg
8341,Oliver Twist (1948),Adventure|Crime|Drama,https://image.tmdb.org/t/p/w500//rm1YFiE2ocs8UjnxgdGDIA02c5d.jpg
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,https://image.tmdb.org/t/p/w500//2yYP0PQjG8zVqturh1BAqu2Tixl.jpg
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500//kNKy8eJemg6sCAMBgh4xrD0lleX.jpg
8362,Raising Helen (2004),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500//ubZin4oGXYp6hCn3WU6nrBre62y.jpg
8363,Soul Plane (2004),Comedy,https://image.tmdb.org/t/p/w500//b5Rzb5JUwPinllWGYUYER3OV14F.jpg
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama,https://image.tmdb.org/t/p/w500//uhdsg8Xa3VhsveTmrgpBwOnmPFx.jpg
8366,Saved! (2004),Comedy|Drama,https://image.tmdb.org/t/p/w500//nmf2tFTcRJZVEQ9e3mgLH5gAQYs.jpg
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,https://image.tmdb.org/t/p/w500//aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg
8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,https://image.tmdb.org/t/p/w500//uTTGRvnqCI9ZC7WkyP9u7XRiOaA.jpg
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama,https://image.tmdb.org/t/p/w500//iCIycswWbX1EDS6PYYBcR9ohrC.jpg
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500//iSaB7jBgsU6sXqKneZpdeRw5MSV.jpg
8372,Garfield: The Movie (2004),Animation|Children|Comedy,https://image.tmdb.org/t/p/w500//OxMkPvxxroH5TBTaeXxEEDwxOl.jpg
8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,https://image.tmdb.org/t/p/w500//ygr0Wlmm1KmE16TUefNitIscVBG.jpg
8375,"Hunting of the President, The (2004)",Documentary,https://image.tmdb.org/t/p/w500//2BcSbP8gjmCsCnugxPAM7dAmhUd.jpg
8376,Napoleon Dynamite (2004),Comedy,https://image.tmdb.org/t/p/w500//g5PAKdu5aolXMnIRFkCo6vXq5Jh.jpg
8378,"Doctor, The (1991)",Drama,https://image.tmdb.org/t/p/w500//9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg
8379,"Dresser, The (1983)",Drama,https://image.tmdb.org/t/p/w500//zu1RH6FJxRH3tavMrt1hSTSh6PP.jpg
8380,Father Hood (1993),Comedy,https://image.tmdb.org/t/p/w500//kxVisXlAD6sDPeicvlTwTgxEUaI.jpg
8382,Hello Again (1987),Comedy,https://image.tmdb.org/t/p/w500//mbNJ7Qe33XtN2aenO0ildCOpG0y.jpg
8383,Hope Springs (2003),Comedy|Romance,https://image.tmdb.org/t/p/w500//jTBHePOwIm2XAjGORnfPIAlVUvb.jpg
8385,Lover Come Back (1961),Comedy|Romance,https://image.tmdb.org/t/p/w500//uY5MvhzoH25LMTgEjRR2XtGLdMi.jpg
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime,https://image.tmdb.org/t/p/w500//3517XQ9LpoEykyYq2TuDNS45MPP.jpg
8391,Big Wednesday (1978),Comedy|Drama,https://image.tmdb.org/t/p/w500//zMOZoNszmmlf3jUivDUEFgCrReo.jpg
8402,Book of Love (1990),Comedy|Romance,https://image.tmdb.org/t/p/w500//aU4cUkmn8CqnBYlYgE2sHlZ2AGy.jpg
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror,https://image.tmdb.org/t/p/w500//jSqTnEP1x1OcOglqrInYvGSF1tL.jpg
8410,Suddenly (1954),Crime|Drama|Film-Noir,https://image.tmdb.org/t/p/w500//hBHqiCsV1JXNkeB4fiFhmp18oh.jpg
8424,"Divorcee, The (1930)",Drama|Romance,https://image.tmdb.org/t/p/w500//xD6oUOAa0Q6PppaOnY6dy6sWPLG.jpg
8425,Meet the Applegates (1991),Comedy,https://image.tmdb.org/t/p/w500//6WAYkFD5cD3PKbXd3laoiLdZzRh.jpg
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,https://i.quotev.com/b2gtjqawaaaa.jpg
8427,Americathon (1979),Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500//yzQGN1wPAUvHJG2u2mLt9GYGiF0.jpg
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,https://image.tmdb.org/t/p/w500//utpy9JLuyhsxpw2E3yExw23f3eS.jpg
8447,This Island Earth (1955),Sci-Fi,https://image.tmdb.org/t/p/w500//2viRDpHmhzQoreZok2auLjkVbSE.jpg
8450,Anthony Adverse (1936),Adventure|Romance,https://image.tmdb.org/t/p/w500//9SPjkq5z86t80Q7XBw8AG2si2vQ.jpg
8451,Blackboard Jungle (1955),Drama,https://image.tmdb.org/t/p/w500//vPGvWlsMg4niyuGCSzvAiyjYNWC.jpg
8454,Luna Papa (1999),Comedy|Drama|Fantasy,https://image.tmdb.org/t/p/w500//k4GCxO2M0qIeRp3bhfPVhe9yJaY.jpg
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500//vPTZwlq1IC4o1DCsEZEl2uGljzm.jpg
8458,To Each His Own (1946),Drama,https://image.tmdb.org/t/p/w500//oqsHDWIh26sJXz9Ua3lPQhUx3lK.jpg
8459,"Heiress, The (1949)",Drama|Romance,https://image.tmdb.org/t/p/w500//pALWWSpFCVeStIowL8kxTTcbS4B.jpg
8461,Dragon Seed (1944),Drama|War,https://image.tmdb.org/t/p/w500//94sBtA9bBLGQLCXfwFmK4F0c1DY.jpg
8462,Executive Suite (1954),Drama,https://image.tmdb.org/t/p/w500//vnx5M8A0yNgCwP1GRx9sqbWWsRk.jpg
